ACACA,ACVRL1,AKT1,AKT1S1,ANXA1,AR,ARAF,ASNS,ATM,BAD,BAK1,BAP1,BAX,BCL2,BCL2L1,BCL2L11,BECN1,BID,BRAF,BRCA2,CASP7,CAV1,CCNB1,CCND1,CCNE1,CCNE2,CDH1,CDH2,CDH3,CDKN1A,CDKN1B,CHEK1,CHEK2,CLDN7,COL6A1,CTNNB1,DIRAS3,DVL3,EEF2,EEF2K,EGFR,EIF4E,EIF4EBP1,EIF4G1,ERBB2,ERBB3,ERRFI1,ESR1,ETS1,FASN,FN1,FOXM1,FOXO3,G6PD,GAB2,GAPDH,GATA3,GSK3A,HSPA1A,IGFBP2,IRS1,ITGA2,JUN,KDR,KIT,LCK,MAP2K1,MAPK1,MAPK14,MAPK9,MET,MRE11A,MYC,MYH11,NDRG1,NF2,NFKB1,NOTCH1,NRAS,NRG1,PARK7,PCNA,PDCD4,PDK1,PEA15,PGR,PIK3R1,PRDX1,PREX1,PRKAA1,PRKCD,PTEN,PXN,RAB25,RAD50,RAD51,RAF1,RB1,RBM15,RPS6,RPS6KA1,RPS6KB1,SERPINE1,SFRS1,SHC1,SMAD1,SMAD3,SMAD4,SQSTM1,SRC,STAT3,STAT5A,STK11,STMN1,SYK,TGM2,TP53,TP53BP1,TSC1,TSC2,TUBA1B,VHL,WWTR1,XBP1,XRCC1,XRCC5,YAP1,YBX1,YWHAB,YWHAE,YWHAZ
-0.90709152939872,1.26497562117513,-1.25695551964193,-0.766482342565949,1.13539516208533,-0.640452561254879,-0.940817601925112,-1.47897547881336,-0.0158730951255108,0.398282223022239,1.52686097512305,-1.32891951184644,0.667234990762734,0.311114913240055,1.3491846454325,-0.278805558127053,-0.170602877898597,2.0317373575112,1.42135518504099,-1.29970742546068,0.976986406275497,-2.05313704880874,-1.69616402344435,0.261467009638925,0.1153042258711,-1.32055496679546,-0.127876157684987,1.40244376408701,-1.17969425072051,-0.475388585727274,-0.0150962404754804,-2.184012545568,0.417829736278125,2.72928366360933,0.329616434674808,0.471182028775934,0.306239743186364,-0.0713924406690318,-0.735410783202304,0.0570124667176553,-1.43932302876324,1.11122497626127,-1.57032769590043,-1.70690986507322,1.14802708120577,-0.663518541571916,-0.555872802814855,2.47099136851376,-0.449050939818847,-2.34984136477233,0.175202648093009,-2.27983865632459,-1.64455524177239,-2.06854041991718,1.31771575451987,-0.507728699064101,-4.36477325120558,0.580822338019477,0.472785007042856,0.759564291814004,-1.03185902818613,-1.94428523918663,-0.225031787525363,1.36535792746121,-2.9485813086215,-2.28170526669385,0.541970138367432,0.170007280371469,-0.769944911865462,0.0416383166419949,-0.241807632271762,-0.005597167310221,0.191556654629057,1.5883484861505,-0.829170237755725,-0.245539143003457,1.16756773339607,-1.49252877423837,-0.0870807382354848,-0.351177904430137,-0.370382317362173,-1.45091864522217,1.30215033575159,-0.733698905770185,1.18932886413864,0.309345726121885,0.474496702312285,-1.33276075474073,-0.748862954152526,-1.5548660275648,0.148279287973368,1.92638064058535,-0.47633250936186,-0.451980983281995,0.839332459258497,-0.930360863676749,0.026850984260374,0.572058187426843,-0.635814844509036,1.163307050878,-0.0400014011841851,-1.37812239165805,-0.514467199929331,-0.101862557033243,-0.351910784192308,0.588715904503928,-0.444800548568861,1.92527336354465,-0.444417453071176,-0.351414578634112,0.42538052210819,-0.951482893107987,0.146969252574435,-1.73188840145735,2.85415838621602,0.0301792650903331,0.440675638643614,0.684587556680034,-0.596923190247937,-0.446992332006912,-0.715196569101323,-0.169747489707119,-0.0339418644458628,-0.0919032835995297,-0.293518949373263,0.210919572294868,0.566883088009926,-1.20607320630701,-0.240396547497131,1.48793573238226,0.535507830232668
-0.663772651987244,0.787285698662608,-0.499516632490598,-1.47157189298058,-1.64662293627591,4.80265609921748,-0.229539900149635,-0.754328446826112,-1.70818170848041,0.241825190545075,0.863936629749169,-1.05356427494256,0.0389182716858531,-0.437485522304658,1.02368688160263,-0.954697354888011,-0.530886829637959,0.133692668374055,-0.499079484983449,-0.390771313089961,-0.762416077173736,-2.70475355409704,-0.745993878698751,-2.34598920731214,0.194493776215137,-2.25185489852128,1.64287452726568,3.05548902591973,2.12465172282927,-1.76090511852429,1.56243228012648,-1.26269147118889,0.20787954620393,3.81974190761759,-0.920606595119383,0.979864006774511,2.96451720593219,-0.556132879414295,-0.82697249620643,-0.65208464106199,-2.95869814061888,0.49484881691986,-0.809788071554947,-1.82747737362636,0.860671626882669,0.332838829715332,-1.55446355453407,3.35762245768814,-0.986197335778657,-2.5034379453325,-2.55526826420668,-1.48462315476498,-0.0796282071007668,-1.44389160134944,0.255328483604219,-0.493174594177261,-5.63229668568319,-0.439220855910839,0.678007160364155,2.86791531257577,-0.432765230285174,-0.770907942458518,3.48026856948088,0.816095002582144,-0.757154470140347,-3.20049531501664,-0.739807451746496,-1.05911275217012,-0.906610308218919,-0.738784164728535,-1.97920992655783,0.273063521206788,-0.543393383480202,3.14892054107163,-1.19774199668028,-0.375485759250211,0.549083484765638,-2.46733612862411,0.63049250543256,0.141061941792637,-0.33314343493449,-0.631861466026408,0.505772475544682,0.96502916219471,1.35105314711239,2.78758976384956,1.30954954135789,-0.86051494216068,-2.35420676297833,-0.907969381706281,0.953972987503892,1.34423555236396,-0.643717629730017,-0.0022031227717906,-0.0487151668230089,-1.21018706765983,0.435219687944032,0.834653057360681,-1.61143687128259,2.98073111252088,-0.66096686695245,-1.84783725717647,-2.08319021473191,-0.804382864231039,-1.35028988096858,1.51486779841169,-1.47959366499433,1.01792463741914,-0.636933875731468,-0.712715234649756,-0.0570776937518369,-1.56660463962318,-0.852439151536322,0.192043437778629,4.90671552702649,-1.17205358055656,0.507652534816787,0.117052850497847,-0.815549041480085,0.538740243935621,-0.252362693068005,0.0967941916973541,-0.276767405323989,-0.83446601784422,-1.07328651037848,1.67611796076967,1.11029896803817,0.68579251472018,-0.277815326413147,0.432141620527031,0.1803704926924
-0.121509477522167,1.61845553640679,-0.0494766394801289,-0.034761036279179,-0.167701733524789,2.48743622234523,0.471526076835275,-2.24008182275349,0.128554536709534,1.16435922070914,-0.165490284969039,-0.144979187927737,0.460674396097804,0.187572902580057,1.02501872922332,-0.550649377922536,0.76166164078773,-1.28231535231567,0.694282086407199,-0.216798633833375,0.134499300748504,-2.79925137424632,-2.39050878279793,-3.06626701413344,0.571220061334791,-1.66616308415601,2.39907497047895,-0.112990141766343,1.42752373664721,0.289433790742873,0.183883154491098,-3.73074714063977,-1.08887592381714,3.60841628630779,-0.353143115725724,0.77423142541268,0.499573751627703,1.09031634816804,0.421694837612097,0.929292667900829,-1.15393927776223,-0.333451640484684,-0.501198912479415,-0.146336806331786,3.0249722663606,1.81584863418673,-2.38260799837601,2.04077927655665,0.346582845366002,-2.45533172821671,-0.989336520600327,-2.53578255025649,0.746164863287874,-1.21863885310214,1.31611411124451,0.320392888197168,-4.52284345020285,0.310479410267249,0.572442097553755,1.06054040391953,-1.12700980929668,-1.22944182561916,1.37778935132425,2.0371372210968,-1.2306765531923,-1.61328160827982,-0.276094212251773,-0.794897760578569,-0.954001370623692,-0.546345340679233,-0.533894276566342,0.769812582862988,-0.515738533175464,4.25353626936413,-0.541363218093663,0.619774068566405,1.28671549180134,-1.67653858072439,-0.691268246151037,-1.91870388361896,0.387425950700988,-0.698483343947704,1.03347970922178,-1.70113805595569,1.76652005826989,-0.672332577209662,1.30401963166903,-1.21839427125249,-1.05961971354473,-0.902477927733008,2.37021486196504,0.44997089092188,-0.65822675509661,-1.03318292259769,-0.362983087881872,-2.84770969743764,0.340547530106015,-1.19597628998393,-0.3727257933287,1.42848597300803,-0.332306363306868,-1.11687979024378,-3.95224888992653,-0.454468169726991,-0.930084595191153,1.86190630873907,-1.31576555738248,0.907808658541327,1.31433209323497,0.351805792600021,2.0611609424208,-0.0847430098812152,0.622868672316706,-0.943449023710531,3.92232495793097,1.02912224032719,1.0894429675215,0.217016139360209,-0.51145501918119,0.70862538774238,-1.01855252100631,-0.244358008322293,0.856818143942118,-0.291686717694008,0.295835081543322,0.416001752658586,1.33939421024241,-0.870598689424225,0.382795125564697,0.924547901178921,-0.183173053264003
-0.769944961472283,1.15341852567388,-1.55023918363298,-0.917896465412652,0.680545510566195,1.23615674110963,-2.33473936665028,-0.873587718793704,-0.564535671104637,1.08268608004481,1.23368685509495,-1.29689195736851,-0.40012387981674,0.540633337480247,0.840237092794359,-1.11005095890708,-0.272273385777992,-0.367932926748091,0.457808180568483,-0.505491317188352,0.0583236112277045,-1.75227519308707,-1.65356573176175,-1.23745574918537,1.18604525489421,-1.69891594852249,-0.138394475935136,2.78307970790783,2.47846271516154,-0.0754963609398762,0.309339170788608,-1.49731709830227,-0.431266673810191,1.78560760351476,1.08215249315449,0.3701406535643,1.79948445265913,1.22164000294935,-1.11675716323793,0.449268071819054,-0.889901067806176,0.501750357610428,0.0438753639786713,-0.426859644813805,1.222280415124,-0.65875689387351,0.52594489556063,1.71319287052078,-0.673047095585483,-2.23000547968487,-1.2087554427119,-1.95136594239765,-0.42110018805117,-1.58712367603973,0.45116473031133,-1.22570143011989,-4.26091764951669,0.993801885988446,1.10227593894683,-0.710897650774432,-0.185737760953635,-2.31024353686202,2.09121140901833,1.44419362061838,1.297707173779,-3.18865654226071,0.179357313926144,-1.14125415781685,-0.461404091369119,-1.17750106410689,-1.99224481869187,0.0256450038999731,0.0635160034128791,1.56018033886008,0.619683426250203,-0.883946187313814,1.36241473232889,-1.21038674954053,-0.168364484782906,-1.28585053783419,0.657159146276971,-0.917288548888232,1.58786770134286,-1.91575180841543,2.40543531731187,0.685933010681645,-0.965173201426556,-0.895803047728106,-1.06337261185033,-0.878845119132038,0.0081316826773199,1.39310035251273,0.0798315260193468,2.39439120521169,0.291439728367995,-0.934462319530862,0.536503421050913,-0.880422359598192,-1.30443860930265,0.43851118984713,-0.481832614141879,-0.895585290993925,-3.07078436649295,-0.247960302314992,-0.16788651982015,1.74203263078786,-0.59461212182487,0.337005890946941,-0.183264095560037,-0.0251722802447,0.954456958142168,-0.476741734262884,-0.128283392870213,-0.0843275302133206,2.79341561689996,-0.659838963036025,1.5159685259242,0.381920451234838,-0.127434516207807,1.34845815411038,-0.543175257039571,0.316219298836738,0.65530015332774,-1.15945234771087,0.488855222180642,0.933952060584733,0.770723004788934,-0.579147805968122,0.323200117031931,0.988154824430888,1.22331048526863
-0.483751999914596,1.7000716191711,0.19619622526179,-0.554005751697679,-0.124486878093338,0.618421250391002,-0.824687987721056,-1.74298242849959,-0.764974401487753,0.10569217552585,1.15498685397708,-0.331331234434025,-0.0046349614464586,-0.604263550580808,1.02034223182166,0.135251101050727,0.475848740554707,0.743808264779077,1.34076585687004,-1.08717721729816,0.558391125182999,-2.00693236371927,-1.96981843233168,-1.04889597460371,0.675176220278808,-2.48324584598872,2.08156259624085,0.943473904236682,0.481079025269493,-1.12836226091959,0.364526921245153,-1.88506692766493,-0.109161120455822,3.03820765861661,0.106973466619698,0.606342517918455,2.20336036603358,0.83735763223531,0.300755226908755,0.66520471891818,-0.177940651562713,0.785885666238391,-0.975712973542967,0.112738649471363,2.29541036932855,0.307819142964983,-1.32484117544173,0.989754235066134,-0.172850082445773,-1.91067000969599,0.0723069341534115,-1.77377150988672,1.12523657989922,-1.47707847383839,2.23832882463697,-0.0004905105995149,-3.63350402277763,0.448927087216061,3.00397953519067,1.45632787750918,-1.85542705541219,-1.02408781648856,0.435887306483406,2.39121484316147,-1.94179597497942,-1.7978877615905,0.248814439106008,0.0861216699989387,-0.0813746140204633,0.149299317047789,-0.617865846720452,0.103689920154335,-0.613522826864557,1.78770647425611,0.463932389623133,0.637465542849148,1.75478819087594,-1.9233997795619,-0.370563893913714,-1.26398519994792,0.96851409549764,-1.19725855195964,1.63363497356798,-1.07579177350781,1.91990306620544,-3.15265175713545,0.679897222560365,-0.481856690552111,0.278020967059381,-0.946390219815097,1.42135279630881,1.59091938963387,-0.0283102037408225,-0.284459183909007,0.319165982801971,-1.63746284308325,0.35103214848758,0.549203673195751,-1.23335693230289,0.632505108231758,0.889700323809501,-1.5877498196237,-1.33017334704151,-0.590015306133492,-0.582402807299362,1.73686600100906,-0.454785881326473,1.26639575430026,0.587599532123763,0.0997557895095569,1.7283934834935,0.157848255862975,-0.183689705321034,-0.699252050454634,2.40448916321263,0.544173951770252,0.853546911668821,1.61723339960365,-0.403629932282448,0.395081471312559,-0.316438992894484,1.09225587044268,0.609309630713517,-0.864960792664537,0.526888945975486,-0.0979357628100311,1.45231005876868,1.12034073510027,1.40698201970514,0.76383837039171,0.60955142211519
-0.932054882251463,1.57949605407686,-1.3007260325281,-0.861395941725253,1.03802975278591,-0.52651407785521,-0.518300024541308,-0.777159953638754,-0.97798955238687,0.664870938215651,3.18992354598382,-1.08620107096732,0.0586187005163258,-1.45678072255072,-1.495821627940545,-0.0048360571830406,0.19914982501167,0.710811445416485,1.44088940650072,-0.968679122862092,0.139757293202321,-2.41452268796609,-0.0746507693516927,-1.86082663195833,1.56699693885548,-1.12946404847829,1.64503585732949,-0.584697855468717,0.294585759924345,-1.08147803035688,-0.505254595221318,-1.62411816668286,-0.0230350657500501,4.74370349527426,1.6942654612780639,1.07557267429606,-0.459496790314016,0.22842717144603,-1.26087412944629,-0.281828911058627,-0.233324791199081,-1.1278488855858368,0.41756399954113,-2.782757566743367,1.72033798025834,1.30664107080818,-0.02523218427038021,0.406013398928736,-0.277774597993075,-1.79773252426246,-1.41397860884442,-1.72270803809265,-0.577786487646579,-2.65986890053665,1.46143296807721,-1.21506719918863,-2.38425808439769,-0.210555419453562,3.03426699042571,0.3895996342933601,-2.16997649627843,-0.802850822966917,0.607734802321891,3.4286651260899,-1.95580696709701,-1.10861160155961,-0.135902189007409,-0.321387105456848,-0.415074868435328,0.305368986083325,-1.32494380964869,-0.212310883885574,-1.58583878791366,1.91826697120618,0.346660275008656,-1.13090961964559,1.07277721651939,-1.5230097063671,0.365206475296736,1.25510508360709,0.34859358870577,-0.920805888427212,-0.041949732699696,-1.25625430969785,2.07015823587545,-1.61765160448919,-0.182737921260217,-0.65962892241272,-0.991846684861654,-0.490464487625101,-0.92853017682619,1.43612379690782,-0.606642360314965,2.06345785942748,0.641140686871866,-0.635885154454177,-0.0829451073408844,0.0395368820644725,-0.44421006845911,1.59972077954035,-0.263804311338582,-0.944087417971374,-3.20037507879679,-0.567071801403001,-0.439570965981146,3.02856515370868,-1.87443509418252,0.862997494605681,1.46976386883321,-0.82562157581527,1.05088128545824,-0.929263604161202,-0.62853842922947,0.146094672693836,3.64804741155088,2.284651434735298,-1.09530712716828,0.529492215501656,-0.677181837011868,-0.46200722501246,-2.061822321768235,0.133797511663524,0.2500519815502,0.378121607633645,-0.574019456036525,0.751754456935955,1.984376281925412,-1.09363405047192,-0.479036479794643,0.198592184773538,0.713512984948441
-0.435984273751581,1.18793958612245,0.376583109210733,-1.15036558293305,-0.501005373194993,2.99190296357653,-0.311673744526563,0.813159403926962,-0.0904351023047312,0.788268294659049,0.34341328551567,-0.525597810459514,0.556474037630226,0.652266323456736,0.540803714019525,-0.261741413673568,0.139798814138574,0.248774307396578,1.74755204231889,-0.78208477506936,1.20201380678188,-2.4744406328505,-2.07023361413119,-1.34662191113165,-0.425312165950843,-1.75001386853074,1.39894546398628,0.725407969510638,0.789005814429105,-1.55780147363384,0.787864406283571,-1.86648064557141,0.521925750171767,4.15469168032883,-1.11583769189351,0.155603214665607,1.24436424598267,0.389907650479014,-1.06565051685007,0.29349277683863,-0.61716061372743,0.80747697942619,-0.845844953230753,-1.24528720573969,1.97775011234069,-0.2183965287927,-2.3443153019779,2.60204938057428,-0.993575175097716,-1.18795914786142,-1.10160738180985,-1.51174186248079,-0.505952288102591,-2.05174944097769,2.24756371246709,-0.618076798761012,-3.63224314382459,0.76046760429825,1.94388235065057,2.27256180251422,-0.257200772507414,-1.26094228959949,0.378028379591734,1.57758071973779,-4.51988608187967,-2.76026368785717,0.598685602140519,-1.28781685052886,-0.43861609992561,0.0047135754927907,-1.20410287338185,0.66506167352043,0.183430694424638,2.43514357924262,-0.721418245876512,-0.519510717664427,1.56944760279631,-2.39597556104859,0.539942223455627,-3.07264006217682,0.541214777032477,-1.2350722789224,0.923082671534272,-0.780510819582419,2.83577064009504,-0.860113377274556,2.81071690631575,-0.831085967279046,-1.20343291953269,-1.51529791386911,1.77765447796394,1.39364779980481,-0.748720398459225,0.0407609511285177,-0.453635106646188,-0.420933216221767,-0.238537284554467,-0.721671458747298,-0.949451855064243,1.22584413430698,-1.15935408080425,-1.94310253399681,-2.0327115751801,0.0461769936549477,-0.693092108222683,2.19789991859934,-1.25138560092827,1.26206994611721,-0.815142246251039,0.231467176664278,0.484415430909989,-0.452294687644605,-0.571487908241003,-0.88179610523011,3.9202828449433,-1.40885126163135,2.52965248112208,0.268503243907781,-0.691500202988455,-0.0331437155536696,-0.864322853760538,-0.593642303477269,-0.0883775038691054,-0.214412461577512,-0.574095966881713,0.798646056921998,2.0948014278811,0.0539336443979044,0.473837219004388,1.47379129804551,0.612777251216412
-0.68316215471762,1.62982915244155,-1.18481313403677,-1.85171854181379,-0.221407383576368,0.52304735839997,-0.826617821888423,-0.48422785787451,-0.0940510540365904,0.644834355559497,1.63902092760268,-1.11200308660533,-0.560589240308737,1.28243134284708,0.687392567142211,0.103529845277366,-0.085960369799443,0.111196261363903,2.06991727312594,-1.18946094789709,1.45032140413665,-2.63777248637317,-3.01155606819779,-0.481282252116245,-1.28830023583015,-1.26454448549903,3.326540027719,-1.94734319320971,1.43251389710257,-1.44155321894909,-0.205935208197039,-1.58967922127339,-0.345439972604662,3.8118770093719,-1.71777490640181,0.0904821037935246,0.193163253418785,0.723869138680843,-0.829116824890402,-0.361445086579721,-0.885792482906015,0.472210053652481,-0.604037937354657,-0.865950460087878,2.20536937839273,1.70089540664511,-0.889627987369572,2.2167722758192,-0.0914528948489416,-2.62068458216731,-3.64669305709804,-2.21886070988213,0.349949185908502,-2.58351152998539,1.39127250922108,-1.71128196305626,-3.6932742826568,-0.0595737350885203,1.64336086264248,-0.331669332326639,-2.09219845368118,-2.13812476696793,2.70946303125561,2.41149100744211,-2.63464608371588,-2.30559751772611,0.965642045921255,-1.28494468098126,0.741448755191277,-0.722332213256131,-2.59275874344232,0.670635977996034,-1.22690942311523,4.25105065880107,-0.297378978852062,0.0613326262347661,1.97778068065932,-1.75433279915552,-0.409708197916138,-2.26039112242258,0.356594896751805,-1.58874621361523,1.31294240475147,-0.437258471485435,1.32834490851628,-3.18618436338243,-0.0146027746692674,-0.901413729754078,0.174985416833243,-0.867293315678083,1.17871435058325,1.51618529652171,0.0105401756411173,1.51348903406416,0.71894570712329,-0.565452767760837,0.249771042514166,-1.02242891767876,-0.639092571524763,0.286915042981186,0.492615573928851,-1.45796850535206,-3.47458330762369,-0.377334034097008,-1.10808013762889,2.18585740818859,0.470541682843493,1.42790633572586,0.289080465020789,0.502675541715991,0.276931193935371,0.137565503198933,0.419469564582515,-2.29187635886463,3.40205577167621,-1.13490803362204,-0.150857081134308,0.384241029077003,-0.328741345320121,0.0200499082562599,-1.09727952621903,1.61858905906202,0.655075007550231,-0.509427515310682,-0.0954330139499789,0.308985394872683,2.16799565558991,-0.520450440693989,-0.0749375813634277,0.335851023165624,0.506577415283559
-0.300042176068758,1.68971596236002,-0.44713784197389,-1.34329279579588,0.262428905694406,-0.468876765947812,-1.28060599014104,-0.592532950488327,-0.350843389870413,0.67448173764807,1.72533137177959,-1.30089193242962,-0.0676222057993796,1.47670217078448,0.599802723497278,-0.0265227519572853,0.579861408165641,1.17501831307588,1.06276672055378,-0.260802031520434,1.29670200317903,-4.59845552941859,-1.14190572525735,-3.56150802996105,-0.175467581868632,-1.53648169166742,1.21207416804632,-0.727159124524435,2.16043231150703,-0.815586323865887,-0.0210941219191236,-2.24226957859093,-0.252803058068765,3.10675666288708,-0.222497777674298,0.235077308183161,1.87825887806003,0.489354621532965,-1.25400125051065,0.158821439004214,0.958013152050446,0.654381335676292,0.0647440472866437,-0.498931018602186,3.47291605103475,1.51914083364669,-0.32650868913566,1.82858110324405,-0.305419688117632,-2.00994282723887,-1.82876522984535,-1.98574641346613,-0.830697431012684,-2.11102321366463,-0.0474642505849974,-1.62725486101783,-3.11498698082001,0.660246231875327,3.92415121707589,0.35493515204422,-0.846487972363229,-1.36885285181436,-0.0584653152508139,1.14272896870235,-1.16989858000382,-2.44179297709632,0.777131250336104,-0.902093614285959,-0.334953294385958,-0.542420572641809,-2.61860950599118,0.315874940918295,-0.64444207235336,4.43776340793922,-0.188309251091442,-0.598761405222924,2.35663151255114,-0.954957000387614,-0.45780414648124,-3.3816973937779,0.546597929744443,-1.49449455104056,1.52525230775149,-1.22034557196147,1.40939218106809,-1.39810542739403,0.603768062333781,0.368788199796655,1.02324786616801,-0.863044487203341,0.75082691133741,0.355256496016713,-0.935824810480207,0.0458969129941456,-0.493138392403517,-0.888203722632904,-0.225889659408045,-0.864574889905352,-1.31125533161124,0.298869614561652,0.175625770221621,-1.24353709861357,-3.42606863487826,-0.376045001381036,-0.343674906677984,2.25537438811717,-0.184020034459082,-0.547384579285586,0.603823132237561,0.580632686891278,1.0491542154916,0.189342630145225,-0.394332778674714,-0.933071921932921,2.6426756042379,-0.15371579049741,0.716570934340688,0.306963525142189,-0.946888663508273,0.121126033604373,0.0232341374749411,0.360428489550787,0.980516995605447,-0.430802456783996,0.834660821392575,0.766528384109697,1.07058027035799,-0.0693186451124167,0.492437997272535,0.789273948462293,0.159732160772199
-1.15045767644075,1.64935761036221,-0.522603279611148,-0.446929960929925,-0.0467003018090797,-1.25282740837656,-0.586408224970624,-0.76747283537036,-1.37068155312387,0.340198921289205,4.42829673880191,-1.24769862741584,-0.103439353167568,-0.216268386100268,-1.826836276302754,0.576370473150927,-0.767409836887277,1.33244761101306,1.89329118141996,0.807026492571135,0.979099472385845,-1.89157903234585,-0.529648390126348,-2.58369770087038,2.09521969072286,0.840311205743459,1.93090584254791,1.38359394665603,0.140815813419948,-1.40135254502513,0.315889970666508,0.966082876437049,1.09131712408506,3.62667000603524,1.839129725800966,0.52832614644142,2.30385257606823,1.2813705576748,-1.21414569100341,0.287295779894718,0.885228289371353,-1.768327210881927,1.4392455043131,-2.0728214902011706,0.695621225186084,2.10608506813992,1.846402206962643,1.46602815959418,0.248440359386023,-1.64941417144062,-0.974478740993304,-0.721802480477049,-0.166637363020195,-2.08830271119976,1.92232573946468,-2.01854916323001,-3.37253347674039,1.02291286711449,2.6231270648315,-1.064472911958505,-0.702338369404325,-2.509561240456,0.0621176274512494,4.64812753300468,-0.040676617599622,-1.92068693728792,0.648680804316704,0.303030455794445,0.467108297938982,-0.276353866963938,-2.78925087405676,0.006742211136784,-2.24427135064317,4.68784400314621,0.237342213195274,0.994937021762375,1.54576890179156,-1.22225748761086,-0.515980279994171,-3.22917452083208,0.722888768633833,1.09345266335889,0.41614954174281,-2.1146504113127,2.36715008062705,-2.24074169006497,-0.322568404524694,0.526478139907947,0.569628304605495,-0.0487977954311196,-1.55397879531776,1.61450266230861,-0.842551847221573,-0.679157061245828,0.224826821656155,1.64253523437692,-0.0067765889040718,-2.10543335504021,-1.76392553784056,1.0054700795382,-0.0437469278352602,-1.81881660794927,-2.32188913451194,-0.701205323681861,-0.953290578069904,3.11127156187072,0.19585164958277,1.38371965840298,-0.646945236977823,0.356470614871859,0.212280101937109,-0.957316504163114,-0.293679965824518,1.52723452827295,3.95131850137208,1.475311896008355,-1.84268951762614,0.0748009657521687,0.0349646635367822,0.326362520957496,-1.386208456197985,1.2310175777213,1.45831697669688,0.163482804491664,0.793911190762214,0.440638256533797,2.635327278257898,1.3341603791016,0.630463086107812,0.881539558374575,1.20065338474914
